"year";"survey";"prov";"wat";"hhsize";"popwt";"hhwt";"count";"perc"
2003;"DHS 2003";"Sofala";"Inside The House";4;3004616;751154;1;100
2003;"DHS 2003";"Sofala";"Inside The House";4;3369964;842491;1;100
2003;"DHS 2003";"Sofala";"Inside The House";4;4660844;1165211;1;100
2003;"DHS 2003";"Sofala";"Inside The House";4;5019368;1254842;2;100
2003;"DHS 2003";"Sofala";"Inside The House";5;5163275;1032655;1;100
2003;"DHS 2003";"Sofala";"Inside The House";5;5169595;1033919;1;100
2003;"DHS 2003";"Sofala";"Inside The House";5;6274210;1254842;5;100
2003;"DHS 2003";"Sofala";"Inside The House";6;4506924;751154;1;100
2003;"DHS 2003";"Sofala";"Inside The House";6;4661424;776904;2;100
2003;"DHS 2003";"Sofala";"Inside The House";6;5054946;842491;2;100
2003;"DHS 2003";"Sofala";"Inside The House";6;5953110;992185;1;100
2003;"DHS 2003";"Sofala";"Inside The House";6;6203514;1033919;1;100
2003;"DHS 2003";"Sofala";"Inside The House";6;7529052;1254842;2;100
2003;"DHS 2003";"Sofala";"Inside The House";7;4436180;633740;2;100
2003;"DHS 2003";"Sofala";"Inside The House";7;5258078;751154;1;100
2003;"DHS 2003";"Sofala";"Inside The House";7;5438328;776904;1;100
2003;"DHS 2003";"Sofala";"Inside The House";7;6945295;992185;1;100
2003;"DHS 2003";"Sofala";"Inside The House";7;8783894;1254842;4;100
2003;"DHS 2003";"Sofala";"Inside The House";8;6009232;751154;1;100
2003;"DHS 2003";"Sofala";"Inside The House";8;10038736;1254842;2;100
2003;"DHS 2003";"Sofala";"Inside The House";9;7582419;842491;2;100
2003;"DHS 2003";"Sofala";"Inside The House";9;9305271;1033919;1;100
2003;"DHS 2003";"Sofala";"Inside The House";10;7511540;751154;1;100
2003;"DHS 2003";"Sofala";"Inside The House";10;8424910;842491;1;100
2003;"DHS 2003";"Sofala";"Inside The House";11;11080135;1007285;1;100
2003;"DHS 2003";"Sofala";"Inside The House";12;9322848;776904;1;100
2003;"DHS 2003";"Sofala";"Inside The House";12;13982532;1165211;1;100
2003;"DHS 2003";"Sofala";"Inside The House";12;15058104;1254842;1;100
2003;"DHS 2003";"Sofala";"Other";1;1942392;1942392;1;100
2003;"DHS 2003";"Sofala";"Other";2;3884784;1942392;1;100
2003;"DHS 2003";"Sofala";"Other";3;5827176;1942392;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";1;262794;262794;2;100
2003;"DHS 2003";"Sofala";"Protected Public Well";1;329591;329591;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";1;367843;367843;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";1;501254;501254;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";1;517809;517809;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";1;751154;751154;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";1;1172116;1172116;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";2;374576;187288;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";2;525588;262794;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";2;554902;277451;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";2;563910;281955;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";2;1002508;501254;2;100
2003;"DHS 2003";"Sofala";"Protected Public Well";2;1011876;505938;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";2;1172934;586467;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";2;1182492;591246;2;100
2003;"DHS 2003";"Sofala";"Protected Public Well";2;2344232;1172116;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";2;2390078;1195039;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";2;3061308;1530654;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";2;3954834;1977417;2;100
2003;"DHS 2003";"Sofala";"Protected Public Well";3;561864;187288;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";3;688368;229456;2;100
2003;"DHS 2003";"Sofala";"Protected Public Well";3;790173;263391;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";3;832353;277451;3;100
2003;"DHS 2003";"Sofala";"Protected Public Well";3;845865;281955;2;100
2003;"DHS 2003";"Sofala";"Protected Public Well";3;1503762;501254;3;100
2003;"DHS 2003";"Sofala";"Protected Public Well";3;1553427;517809;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";3;1773738;591246;2;100
2003;"DHS 2003";"Sofala";"Protected Public Well";3;3088746;1029582;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";3;3516348;1172116;3;100
2003;"DHS 2003";"Sofala";"Protected Public Well";3;4591962;1530654;2;100
2003;"DHS 2003";"Sofala";"Protected Public Well";3;5129235;1709745;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";3;5827176;1942392;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";3;5932251;1977417;3;100
2003;"DHS 2003";"Sofala";"Protected Public Well";4;749152;187288;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";4;917824;229456;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";4;985004;246251;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";4;1051176;262794;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";4;1127820;281955;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";4;1318364;329591;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";4;1546304;386576;2;100
2003;"DHS 2003";"Sofala";"Protected Public Well";4;2005016;501254;4;100
2003;"DHS 2003";"Sofala";"Protected Public Well";4;2023752;505938;5;100
2003;"DHS 2003";"Sofala";"Protected Public Well";4;2071236;517809;2;100
2003;"DHS 2003";"Sofala";"Protected Public Well";4;2364984;591246;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";4;3267984;816996;2;100
2003;"DHS 2003";"Sofala";"Protected Public Well";4;3316968;829242;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";4;4029140;1007285;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";4;4688464;1172116;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";4;6122616;1530654;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";4;6838980;1709745;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";4;7769568;1942392;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";4;7909668;1977417;3;100
2003;"DHS 2003";"Sofala";"Protected Public Well";5;901415;180283;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";5;936440;187288;2;100
2003;"DHS 2003";"Sofala";"Protected Public Well";5;1147280;229456;5;100
2003;"DHS 2003";"Sofala";"Protected Public Well";5;1313970;262794;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";5;1647955;329591;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";5;1932880;386576;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";5;2506270;501254;2;100
2003;"DHS 2003";"Sofala";"Protected Public Well";5;2529690;505938;2;100
2003;"DHS 2003";"Sofala";"Protected Public Well";5;2589045;517809;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";5;2956230;591246;2;100
2003;"DHS 2003";"Sofala";"Protected Public Well";5;4146210;829242;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";5;5147910;1029582;2;100
2003;"DHS 2003";"Sofala";"Protected Public Well";5;5826055;1165211;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";5;5860580;1172116;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";5;7653270;1530654;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";5;9887085;1977417;2;100
2003;"DHS 2003";"Sofala";"Protected Public Well";6;1123728;187288;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";6;1376736;229456;4;100
2003;"DHS 2003";"Sofala";"Protected Public Well";6;1477506;246251;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";6;1576764;262794;2;100
2003;"DHS 2003";"Sofala";"Protected Public Well";6;1664706;277451;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";6;1977546;329591;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";6;3007524;501254;4;100
2003;"DHS 2003";"Sofala";"Protected Public Well";6;3035628;505938;2;100
2003;"DHS 2003";"Sofala";"Protected Public Well";6;3106854;517809;3;100
2003;"DHS 2003";"Sofala";"Protected Public Well";6;3547476;591246;3;100
2003;"DHS 2003";"Sofala";"Protected Public Well";6;4901976;816996;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";6;6177492;1029582;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";6;9183924;1530654;4;100
2003;"DHS 2003";"Sofala";"Protected Public Well";6;10258470;1709745;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";6;11864502;1977417;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";7;1311016;187288;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";7;1606192;229456;2;100
2003;"DHS 2003";"Sofala";"Protected Public Well";7;1839558;262794;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";7;1942157;277451;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";7;1973685;281955;2;100
2003;"DHS 2003";"Sofala";"Protected Public Well";7;3541566;505938;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";7;3624663;517809;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";7;4138722;591246;4;100
2003;"DHS 2003";"Sofala";"Protected Public Well";7;7207074;1029582;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";7;8204812;1172116;2;100
2003;"DHS 2003";"Sofala";"Protected Public Well";7;8365273;1195039;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";7;10714578;1530654;4;100
2003;"DHS 2003";"Sofala";"Protected Public Well";7;11968215;1709745;3;100
2003;"DHS 2003";"Sofala";"Protected Public Well";8;1835648;229456;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";8;2102352;262794;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";8;2219608;277451;2;100
2003;"DHS 2003";"Sofala";"Protected Public Well";8;4010032;501254;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";8;4047504;505938;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";8;4142472;517809;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";8;4691736;586467;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";8;6633936;829242;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";8;9376928;1172116;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";8;15819336;1977417;2;100
2003;"DHS 2003";"Sofala";"Protected Public Well";9;1685592;187288;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";9;7463178;829242;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";9;9065565;1007285;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";9;10549044;1172116;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";9;10755351;1195039;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";9;13775886;1530654;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";9;17796752;1977417;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";10;1802830;180283;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";10;1872880;187288;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";10;2294560;229456;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";10;2627940;262794;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";10;3678430;367843;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";10;5059380;505938;2;100
2003;"DHS 2003";"Sofala";"Protected Public Well";10;5912460;591246;2;100
2003;"DHS 2003";"Sofala";"Protected Public Well";11;2524016;229456;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";11;3051961;277451;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";11;6503706;591246;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";11;13145429;1195039;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";12;2247456;187288;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";12;18367848;1530654;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";13;2434744;187288;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";13;7686198;591246;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";13;19898502;1530654;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";14;3884314;277451;1;100
2003;"DHS 2003";"Sofala";"Protected Public Well";15;15489825;1032655;1;100
2003;"DHS 2003";"Sofala";"Public Water";1;329591;329591;1;100
2003;"DHS 2003";"Sofala";"Public Water";1;751154;751154;3;100
2003;"DHS 2003";"Sofala";"Public Water";1;829242;829242;1;100
2003;"DHS 2003";"Sofala";"Public Water";2;374576;187288;1;100
2003;"DHS 2003";"Sofala";"Public Water";2;659182;329591;2;100
2003;"DHS 2003";"Sofala";"Public Water";2;1502308;751154;1;100
2003;"DHS 2003";"Sofala";"Public Water";2;1553808;776904;1;100
2003;"DHS 2003";"Sofala";"Public Water";2;1658484;829242;1;100
2003;"DHS 2003";"Sofala";"Public Water";2;1684982;842491;2;100
2003;"DHS 2003";"Sofala";"Public Water";2;2014570;1007285;1;100
2003;"DHS 2003";"Sofala";"Public Water";3;788382;262794;1;100
2003;"DHS 2003";"Sofala";"Public Water";3;988773;329591;1;100
2003;"DHS 2003";"Sofala";"Public Water";3;1103529;367843;4;100
2003;"DHS 2003";"Sofala";"Public Water";3;2253462;751154;2;100
2003;"DHS 2003";"Sofala";"Public Water";3;2527473;842491;1;100
2003;"DHS 2003";"Sofala";"Public Water";3;3764526;1254842;1;100
2003;"DHS 2003";"Sofala";"Public Water";3;5129235;1709745;1;100
2003;"DHS 2003";"Sofala";"Public Water";4;1051176;262794;2;100
2003;"DHS 2003";"Sofala";"Public Water";4;1318364;329591;2;100
2003;"DHS 2003";"Sofala";"Public Water";4;1471372;367843;1;100
2003;"DHS 2003";"Sofala";"Public Water";4;3004616;751154;2;100
2003;"DHS 2003";"Sofala";"Public Water";4;4130620;1032655;2;100
2003;"DHS 2003";"Sofala";"Public Water";4;4135676;1033919;1;100
2003;"DHS 2003";"Sofala";"Public Water";4;4780156;1195039;1;100
2003;"DHS 2003";"Sofala";"Public Water";4;6838980;1709745;1;100
2003;"DHS 2003";"Sofala";"Public Water";5;1313970;262794;1;100
2003;"DHS 2003";"Sofala";"Public Water";5;3884520;776904;1;100
2003;"DHS 2003";"Sofala";"Public Water";5;4212455;842491;1;100
2003;"DHS 2003";"Sofala";"Public Water";5;5826055;1165211;2;100
2003;"DHS 2003";"Sofala";"Public Water";5;8548725;1709745;1;100
2003;"DHS 2003";"Sofala";"Public Water";6;4506924;751154;1;100
2003;"DHS 2003";"Sofala";"Public Water";6;5054946;842491;1;100
2003;"DHS 2003";"Sofala";"Public Water";6;6043710;1007285;1;100
2003;"DHS 2003";"Sofala";"Public Water";6;6203514;1033919;2;100
2003;"DHS 2003";"Sofala";"Public Water";6;6991266;1165211;1;100
2003;"DHS 2003";"Sofala";"Public Water";7;1311016;187288;2;100
2003;"DHS 2003";"Sofala";"Public Water";7;1839558;262794;1;100
2003;"DHS 2003";"Sofala";"Public Water";7;2307137;329591;7;100
2003;"DHS 2003";"Sofala";"Public Water";7;2574901;367843;2;100
2003;"DHS 2003";"Sofala";"Public Water";7;5438328;776904;1;100
2003;"DHS 2003";"Sofala";"Public Water";7;5897437;842491;1;100
2003;"DHS 2003";"Sofala";"Public Water";7;6945295;992185;1;100
2003;"DHS 2003";"Sofala";"Public Water";7;7050995;1007285;1;100
2003;"DHS 2003";"Sofala";"Public Water";7;7228585;1032655;3;100
2003;"DHS 2003";"Sofala";"Public Water";8;1498304;187288;1;100
2003;"DHS 2003";"Sofala";"Public Water";8;2636728;329591;1;100
2003;"DHS 2003";"Sofala";"Public Water";8;2942744;367843;2;100
2003;"DHS 2003";"Sofala";"Public Water";8;6009232;751154;2;100
2003;"DHS 2003";"Sofala";"Public Water";8;6739928;842491;1;100
2003;"DHS 2003";"Sofala";"Public Water";8;8271352;1033919;2;100
2003;"DHS 2003";"Sofala";"Public Water";8;15539136;1942392;1;100
2003;"DHS 2003";"Sofala";"Public Water";9;1685592;187288;2;100
2003;"DHS 2003";"Sofala";"Public Water";9;2365146;262794;1;100
2003;"DHS 2003";"Sofala";"Public Water";9;2966319;329591;1;100
2003;"DHS 2003";"Sofala";"Public Water";9;6760386;751154;1;100
2003;"DHS 2003";"Sofala";"Public Water";9;7582419;842491;1;100
2003;"DHS 2003";"Sofala";"Public Water";9;9293895;1032655;2;100
2003;"DHS 2003";"Sofala";"Public Water";10;10326550;1032655;1;100
2003;"DHS 2003";"Sofala";"Public Water";11;2060168;187288;2;100
2003;"DHS 2003";"Sofala";"Public Water";11;2890734;262794;1;100
2003;"DHS 2003";"Sofala";"Public Water";11;9267401;842491;1;100
2003;"DHS 2003";"Sofala";"Public Water";12;10109892;842491;1;100
2003;"DHS 2003";"Sofala";"Public Water";13;2434744;187288;1;100
2003;"DHS 2003";"Sofala";"Public Water";13;9765002;751154;1;100
2003;"DHS 2003";"Sofala";"Public Water";14;2622032;187288;2;100
2003;"DHS 2003";"Sofala";"Public Water";24;4494912;187288;1;100
2003;"DHS 2003";"Sofala";"Rainwater";2;492502;246251;1;100
2003;"DHS 2003";"Sofala";"Rainwater";3;738753;246251;1;100
2003;"DHS 2003";"Sofala";"Rainwater";7;1723757;246251;1;100
2003;"DHS 2003";"Sofala";"Rainwater";8;1970008;246251;1;100
2003;"DHS 2003";"Sofala";"River/Lake";1;256601;256601;1;100
2003;"DHS 2003";"Sofala";"River/Lake";1;292865;292865;1;100
2003;"DHS 2003";"Sofala";"River/Lake";1;329591;329591;1;100
2003;"DHS 2003";"Sofala";"River/Lake";1;398192;398192;3;100
2003;"DHS 2003";"Sofala";"River/Lake";1;652306;652306;1;100
2003;"DHS 2003";"Sofala";"River/Lake";1;790676;790676;1;100
2003;"DHS 2003";"Sofala";"River/Lake";2;360566;180283;1;100
2003;"DHS 2003";"Sofala";"River/Lake";2;670426;335213;3;100
2003;"DHS 2003";"Sofala";"River/Lake";2;759112;379556;3;100
2003;"DHS 2003";"Sofala";"River/Lake";2;1111716;555858;3;100
2003;"DHS 2003";"Sofala";"River/Lake";2;1299250;649625;2;100
2003;"DHS 2003";"Sofala";"River/Lake";2;1581352;790676;1;100
2003;"DHS 2003";"Sofala";"River/Lake";2;2069338;1034669;2;100
2003;"DHS 2003";"Sofala";"River/Lake";3;540849;180283;1;100
2003;"DHS 2003";"Sofala";"River/Lake";3;832353;277451;1;100
2003;"DHS 2003";"Sofala";"River/Lake";3;878595;292865;1;100
2003;"DHS 2003";"Sofala";"River/Lake";3;1005639;335213;3;100
2003;"DHS 2003";"Sofala";"River/Lake";3;1138668;379556;1;100
2003;"DHS 2003";"Sofala";"River/Lake";3;1194576;398192;1;100
2003;"DHS 2003";"Sofala";"River/Lake";3;1667574;555858;1;100
2003;"DHS 2003";"Sofala";"River/Lake";3;1948875;649625;3;100
2003;"DHS 2003";"Sofala";"River/Lake";3;1956918;652306;2;100
2003;"DHS 2003";"Sofala";"River/Lake";3;2261427;753809;3;100
2003;"DHS 2003";"Sofala";"River/Lake";3;2372028;790676;1;100
2003;"DHS 2003";"Sofala";"River/Lake";4;705532;176383;3;100
2003;"DHS 2003";"Sofala";"River/Lake";4;721132;180283;2;100
2003;"DHS 2003";"Sofala";"River/Lake";4;998692;249673;3;100
2003;"DHS 2003";"Sofala";"River/Lake";4;1592768;398192;2;100
2003;"DHS 2003";"Sofala";"River/Lake";4;2005016;501254;1;100
2003;"DHS 2003";"Sofala";"River/Lake";4;2223432;555858;5;100
2003;"DHS 2003";"Sofala";"River/Lake";4;2598500;649625;5;100
2003;"DHS 2003";"Sofala";"River/Lake";4;4138676;1034669;2;100
2003;"DHS 2003";"Sofala";"River/Lake";4;9057248;2264312;1;100
2003;"DHS 2003";"Sofala";"River/Lake";5;881915;176383;1;100
2003;"DHS 2003";"Sofala";"River/Lake";5;901415;180283;2;100
2003;"DHS 2003";"Sofala";"River/Lake";5;1248365;249673;2;100
2003;"DHS 2003";"Sofala";"River/Lake";5;1387255;277451;2;100
2003;"DHS 2003";"Sofala";"River/Lake";5;1464325;292865;1;100
2003;"DHS 2003";"Sofala";"River/Lake";5;1676065;335213;6;100
2003;"DHS 2003";"Sofala";"River/Lake";5;1897780;379556;2;100
2003;"DHS 2003";"Sofala";"River/Lake";5;1990960;398192;3;100
2003;"DHS 2003";"Sofala";"River/Lake";5;2779290;555858;3;100
2003;"DHS 2003";"Sofala";"River/Lake";5;3248125;649625;6;100
2003;"DHS 2003";"Sofala";"River/Lake";5;3261530;652306;3;100
2003;"DHS 2003";"Sofala";"River/Lake";5;3769045;753809;4;100
2003;"DHS 2003";"Sofala";"River/Lake";5;3953380;790676;1;100
2003;"DHS 2003";"Sofala";"River/Lake";5;8548725;1709745;1;100
2003;"DHS 2003";"Sofala";"River/Lake";5;11321560;2264312;3;100
2003;"DHS 2003";"Sofala";"River/Lake";6;1058298;176383;1;100
2003;"DHS 2003";"Sofala";"River/Lake";6;1081698;180283;1;100
2003;"DHS 2003";"Sofala";"River/Lake";6;1498038;249673;2;100
2003;"DHS 2003";"Sofala";"River/Lake";6;1539606;256601;2;100
2003;"DHS 2003";"Sofala";"River/Lake";6;1757190;292865;3;100
2003;"DHS 2003";"Sofala";"River/Lake";6;2011278;335213;3;100
2003;"DHS 2003";"Sofala";"River/Lake";6;2277336;379556;1;100
2003;"DHS 2003";"Sofala";"River/Lake";6;2389152;398192;1;100
2003;"DHS 2003";"Sofala";"River/Lake";6;3335148;555858;2;100
2003;"DHS 2003";"Sofala";"River/Lake";6;3897750;649625;3;100
2003;"DHS 2003";"Sofala";"River/Lake";6;3913836;652306;1;100
2003;"DHS 2003";"Sofala";"River/Lake";6;4522854;753809;1;100
2003;"DHS 2003";"Sofala";"River/Lake";6;4744056;790676;2;100
2003;"DHS 2003";"Sofala";"River/Lake";6;6208014;1034669;1;100
2003;"DHS 2003";"Sofala";"River/Lake";6;13585872;2264312;2;100
2003;"DHS 2003";"Sofala";"River/Lake";7;1261981;180283;1;100
2003;"DHS 2003";"Sofala";"River/Lake";7;1747711;249673;3;100
2003;"DHS 2003";"Sofala";"River/Lake";7;1796207;256601;5;100
2003;"DHS 2003";"Sofala";"River/Lake";7;2050055;292865;1;100
2003;"DHS 2003";"Sofala";"River/Lake";7;2346491;335213;1;100
2003;"DHS 2003";"Sofala";"River/Lake";7;2656892;379556;1;100
2003;"DHS 2003";"Sofala";"River/Lake";7;2787344;398192;2;100
2003;"DHS 2003";"Sofala";"River/Lake";7;3891006;555858;2;100
2003;"DHS 2003";"Sofala";"River/Lake";7;4547375;649625;3;100
2003;"DHS 2003";"Sofala";"River/Lake";7;4566142;652306;2;100
2003;"DHS 2003";"Sofala";"River/Lake";7;5534732;790676;1;100
2003;"DHS 2003";"Sofala";"River/Lake";7;7242683;1034669;2;100
2003;"DHS 2003";"Sofala";"River/Lake";7;15850184;2264312;1;100
